"CODUSU";"ANO4";"TRIMESTRE";"NRO_HOGAR";"REALIZADA";"REGION";"MAS_500";"AGLOMERADO";"PONDERA";"IV1";"IV1_ESP";"IV2";"IV3";"IV3_ESP";"IV4";"IV5";"IV6";"IV7";"IV7_ESP";"IV8";"IV9";"IV10";"IV11";"IV12_1";"IV12_2";"IV12_3";"II1";"II2";"II3";"II3_1";"II4_1";"II4_2";"II4_3";"II5";"II5_1";"II6";"II6_1";"II7";"II7_ESP";"II8";"II8_ESP";"II9";"V1";"V2";"V21";"V22";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15";"V16";"V17";"V18";"V19_A";"V19_B";"IX_TOT";"IX_MEN10";"IX_MAYEQ10";"ITF";"DECIFR";"IDECIFR";"RDECIFR";"GDECIFR";"PDECIFR";"ADECIFR";"IPCF";"DECCFR";"IDECCFR";"RDECCFR";"GDECCFR";"PDECCFR";"ADECCFR";"PONDIH";"VII1_1";"VII1_2";"VII2_1";"VII2_2";"VII2_3";"VII2_4"
"TQRMNOTUQHKOKNCDEHLEH00790426";2023;3;1;1;40;"N";25;247;1;"";3;1;"";7;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;1;0;1;65000;"1";"1";"1";"";"1";"1";65000;"3";"3";"4";"";"3";"5";249;1;0;98;0;0;0
"TQRMNOSWPHKMKOCDEHLEH00790329";2023;3;1;1;40;"N";25;139;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;8;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;1;2;274500;"5";"6";"6";"";"6";"8";91500;"4";"5";"6";"";"5";"7";160;1;2;98;0;0;0
"TQRMNOQVRHMOKPCDEHLEH00811123";2023;3;1;1;40;"N";25;125;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;1;125000;"2";"2";"2";"";"2";"3";62500;"3";"3";"4";"";"3";"5";138;1;0;98;0;0;0
"TQRMNOSRWHMOKPCDEHLEH00811124";2023;3;1;1;40;"N";25;104;3;"";1;1;"";2;2;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;1;2;2;0;2;0;6;"";2;"";1;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;80000;"1";"1";"1";"";"1";"1";40000;"2";"2";"2";"";"2";"2";93;2;0;98;0;0;0
"TQRMNOSXUHJNKOCDEHLEH00784617";2023;3;1;1;40;"N";25;113;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;224500;"4";"5";"5";"";"5";"6";44900;"2";"2";"2";"";"2";"2";122;2;0;3;4;0;0
"TQRMNOSPYHJNKPCDEHLEH00784600";2023;3;1;1;40;"N";25;127;1;"";3;1;"";2;2;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;3;0;3;249000;"5";"5";"6";"";"5";"7";83000;"4";"4";"5";"";"5";"7";132;3;0;98;0;0;0
"TQRMNOSQPHJNKPCDEHLEH00784604";2023;3;1;1;40;"N";25;93;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;0;5;295000;"6";"6";"7";"";"6";"8";59000;"3";"3";"4";"";"3";"4";104;6;0;98;0;0;0
"TQRMNORVSHMNKQCDEHLEH00811125";2023;3;1;1;40;"N";25;158;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;1;2;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;229000;"4";"5";"5";"";"5";"6";57250;"3";"3";"4";"";"3";"4";170;2;0;98;0;0;0
"TQRMNOQXQHLKKRCDEHLEH00811126";2023;3;1;1;40;"N";25;155;2;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;3;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;96;0;96;0;0;0
"TQRMNOSVPHJLKQCDEHLEH00784552";2023;3;2;1;40;"N";25;139;2;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;1;2;2;2;2;1;1;1;2;2;2;2;2;2;1;0;1;130000;"2";"2";"3";"";"2";"3";130000;"6";"7";"8";"";"7";"9";150;1;0;97;0;0;0
"TQRMNOSXSHKKKRCDEHLEH00790403";2023;3;1;1;40;"N";25;207;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;1;3;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;2;0;96;0;0;0
"TQRMNOQRRHLOKUCDEGNFJ00805382";2023;3;1;1;44;"N";17;318;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;2;2;242000;"5";"5";"3";"";"5";"3";60500;"3";"3";"2";"";"3";"2";529;1;0;98;0;0;0
"TQRMNOQTXHJKKSCDEHPJB00785052";2023;3;1;1;40;"S";29;470;2;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;"";1;"";2;2;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;0;1;650000;"9";"10";"10";"9";"";"10";650000;"10";"10";"10";"10";"";"10";508;1;0;96;0;0;0
"TQRMNORPVHJMKTCDEFIAH00781785";2023;3;1;1;43;"S";2;881;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;98;0;0;0
"TQRMNOPXVHKMKOCDEGOIH00789733";2023;3;1;1;40;"N";18;229;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;2;3;191000;"3";"4";"4";"";"4";"4";38200;"2";"2";"2";"";"2";"2";236;2;3;98;0;0;0
"TQTMNOPXYHKMKOCDEGOIH00789731";2023;3;1;1;40;"N";18;149;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;1;1;1;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;4;0;4;193500;"3";"4";"4";"";"4";"5";48375;"2";"2";"3";"";"2";"3";152;2;0;3;0;0;0
"TQRMNOQRVHMKKMCDEIOAH00813199";2023;3;1;1;43;"N";38;133;1;"";4;2;"";1;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;1;1;1;"";1;"";1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;376000;"7";"7";"7";"";"7";"8";125333,33;"6";"6";"6";"";"7";"6";296;3;0;98;0;0;0
"TQRMNOPTRHMOKNCDEIOAH00813200";2023;3;1;1;43;"N";38;124;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;380000;"7";"8";"7";"";"7";"8";190000;"8";"8";"8";"";"8";"8";199;1;0;97;0;0;0
"TQRMNORRTHJKKOCDEIOAH00786973";2023;3;1;1;43;"N";38;161;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;310000;"6";"7";"6";"";"7";"7";155000;"7";"8";"7";"";"8";"7";236;2;0;98;0;0;0
"TQRMNORRUHJKKOCDEIOAH00786974";2023;3;1;1;43;"N";38;214;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;1;2;215000;"4";"4";"4";"";"4";"5";71666,67;"3";"4";"3";"";"4";"3";373;1;2;98;0;0;0
"TQRMNOQUXHLLKOCDEIOAH00808254";2023;3;1;1;43;"N";38;144;1;"";1;1;"";1;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;410000;"7";"8";"8";"";"8";"8";205000;"8";"9";"8";"";"9";"9";145;1;2;98;0;0;0
"TQRMNOSPUHKKKPCDEIOAH00813201";2023;3;1;1;43;"N";38;223;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;2;1;2;0;2;0;1;"";1;"";1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;1;0;1;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;96;0;0;0
"TQRMNORRWHLMKQCDEIOAH00808256";2023;3;1;1;43;"N";38;188;1;"";3;2;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;1;2;0;2;0;6;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;125000;"2";"2";"2";"";"2";"2";125000;"6";"6";"6";"";"7";"6";191;97;0;1;0;0;0
"TQRMNOQPVHJMKQCDEIOAH00786972";2023;3;1;1;43;"N";38;107;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;1;1;1;2;1;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;360000;"7";"7";"7";"";"7";"8";180000;"8";"8";"8";"";"8";"8";130;2;0;98;0;0;0
"TQRMNORWUHJMKQCDEIOAH00786970";2023;3;1;1;43;"N";38;144;1;"";4;1;"";2;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;2;1;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;287000;"6";"6";"6";"";"6";"6";143500;"7";"7";"7";"";"7";"7";242;2;0;98;0;0;0
"TQSMNOTTPHJOKTCDEIOAH00813202";2023;3;1;1;43;"N";38;134;1;"";2;1;"";4;2;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;6;"";2;"";1;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;98;0;0;0
"TQRMNORQUHKNKTCDEIOAH00792738";2023;3;1;1;43;"N";38;132;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;1;2;4;2;1;1;1;2;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;4;1;3;230000;"4";"5";"5";"";"5";"5";57500;"3";"3";"2";"";"3";"3";185;2;0;98;0;0;0
"TQRMNORRTHLNKRCDEIOAH00808248";2023;3;1;1;43;"N";38;137;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;1;1;1;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;1;2;334000;"6";"7";"7";"";"7";"7";111333,33;"6";"6";"5";"";"6";"6";180;2;0;98;0;0;0
"TQRMNOQVSHMNKSCDEIOAH00813203";2023;3;1;1;43;"N";38;125;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;5;0;5;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;3;4;5;0
"TQRMNOTVWHMMLMCDEHIBB00810852";2023;3;1;1;40;"N";22;131;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;1;2;0;2;0;1;"";2;"";1;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;1;2;2;2;2;2;0;2;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;1;0;2;0;0;0
"TQRMNORUUHJOKPCDEFOCD00782721";2023;3;1;1;41;"N";8;294;1;"";1;2;"";4;1;1;1;"";1;1;1;1;2;1;2;1;1;2;0;1;2;1;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;147000;"2";"3";"3";"";"3";"5";73500;"3";"4";"5";"";"4";"7";305;2;1;98;0;0;0
"TQRMNOPSYHMMKQCDEFOCD00809479";2023;3;1;1;41;"N";8;326;1;"";5;1;"";4;1;1;1;"";1;1;1;1;2;2;2;5;3;2;0;1;2;2;2;0;2;0;3;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;5;0;5;80000;"1";"1";"1";"";"1";"2";16000;"1";"1";"1";"";"1";"1";401;1;0;98;0;0;0
"TQRMNOQPWHLMKQCDEFOCD00804263";2023;3;1;1;41;"N";8;295;1;"";2;1;"";4;1;1;1;"";1;1;1;3;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;"";2;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;100000;"1";"2";"2";"";"2";"3";100000;"5";"5";"7";"";"5";"8";316;98;0;98;0;0;0
"TQRMNOQPXHLMKRCDEIMBF00808054";2023;3;1;1;43;"N";36;250;2;"";2;1;"";9;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;20000;"1";"1";"1";"";"1";"1";20000;"1";"1";"1";"";"1";"1";178;1;0;98;0;0;0
"TQRMNOSPPHJLLMCDEIMBF00786758";2023;3;1;1;43;"N";36;164;2;"";1;1;"";9;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;120000;"2";"2";"2";"";"2";"2";120000;"6";"6";"6";"";"6";"6";141;1;0;98;0;0;0
"TQRMNOPVUHKLKUCDEIMBF00792588";2023;3;1;1;43;"N";36;145;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;380000;"7";"8";"7";"";"8";"8";126666,67;"6";"7";"6";"";"7";"6";235;1;0;98;0;0;0
"TQRMNOPWRHKLKUCDEIMBF00792589";2023;3;1;1;43;"N";36;123;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;280000;"5";"6";"6";"";"6";"6";140000;"7";"7";"6";"";"7";"6";111;1;0;98;0;0;0
"TQRMNOPWWHLLKUCDEIMBF00808057";2023;3;1;1;43;"N";36;165;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;97;0;98;0;0;0
"TQRMNORYUHJLLMCDEGNFJ00783750";2023;3;1;1;44;"N";17;262;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;1400000;"10";"10";"10";"";"10";"10";466666,67;"10";"10";"10";"";"10";"10";387;1;2;3;0;0;0
"TQRMNOTPVHLMLNCDEGNFJ00805296";2023;3;1;1;44;"N";17;280;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;7;2;5;765000;"10";"10";"9";"";"10";"9";109285,71;"5";"6";"4";"";"6";"4";477;2;0;4;5;0;0
"TQRMNORVXHKMKUCDEGNFJ00810406";2023;3;1;1;44;"N";17;139;2;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;0;2;400000;"7";"8";"6";"";"8";"6";200000;"8";"9";"7";"";"9";"7";205;1;2;98;0;0;0
"TQRMNOPQWHJOLOCDEGNFJ00783804";2023;3;1;1;44;"N";17;287;1;"";4;1;"";4;1;1;1;"";1;1;1;2;1;1;2;4;3;2;0;1;2;2;2;0;2;0;2;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;1;3;570000;"9";"9";"8";"";"9";"8";142500;"7";"7";"5";"";"7";"5";408;1;0;98;0;0;0
"TQRMNOTQPHJOLOCDEGNFJ00783789";2023;3;1;1;44;"N";17;331;1;"";3;1;"";4;1;1;1;"";1;1;1;1;2;1;2;3;2;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;300000;"6";"6";"5";"";"6";"5";75000;"4";"4";"2";"";"4";"2";507;1;0;98;0;0;0
"TQRMNOTQPHKMLNCDEGNFJ00789602";2023;3;1;1;44;"N";17;241;1;"";3;1;"";2;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;270000;"5";"6";"4";"";"6";"4";135000;"6";"7";"5";"";"7";"5";292;1;0;98;0;0;0
"TQRMNOTTSHKMLNCDEGNFJ00789603";2023;3;1;1;44;"N";17;161;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;180000;"3";"3";"2";"";"3";"2";180000;"8";"8";"7";"";"8";"7";178;1;0;98;0;0;0
"TQRMNOTUVHKMLNCDEGNFJ00796227";2023;3;1;1;44;"N";17;357;2;"";3;1;"";4;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;2;2;2;0;0;0;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;1;4;550000;"9";"9";"8";"";"9";"8";110000;"5";"6";"4";"";"6";"4";370;1;0;2;0;0;0
"TQRMNOSPPHMOKPCDEOJAH00813442";2023;3;1;1;44;"N";93;86;1;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;0;"12";"12";"12";"";"12";"12";0;"12";"12";"12";"";"12";"12";0;97;0;98;0;0;0
"TQRMNOPUXHKMKQCDEOJAH00793107";2023;3;1;1;44;"N";93;61;1;"";2;1;"";4;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;2;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;430000;"8";"8";"7";"";"8";"8";215000;"8";"9";"8";"";"9";"9";75;1;2;98;0;0;0
"TQRMNORXQHJLKNCDEHIBB00790040";2023;3;1;1;40;"N";22;163;1;"";3;1;"";1;1;1;1;"";1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;0;1;340000;"6";"7";"7";"";"7";"7";340000;"10";"10";"10";"";"10";"10";220;1;0;98;0;0;0
"TQRMNOPUUHLOLRCDEIKAH00812912";2023;3;1;1;43;"S";34;469;1;"";3;1;"";3;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;2;2;2;0;0;0;0;1;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;2;0;2;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;2;98;0;0;0
"TQRMNORYPHLOLSCDEIKAH00807959";2023;3;1;1;43;"S";34;655;2;"";2;1;"";9;1;1;1;"";1;1;1;1;1;2;2;2;1;2;0;2;2;2;0;0;0;0;1;"";1;"";1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;75000;"1";"1";"1";"1";"";"1";75000;"4";"4";"3";"3";"";"3";892;1;0;98;0;0;0
"TQRMNORYUHLLKPCDEIOAH00813206";2023;3;1;1;43;"N";38;126;2;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;3;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;688000;"9";"10";"10";"";"10";"10";344000;"10";"10";"10";"";"10";"10";130;1;2;98;0;0;0
"TQRMNOSQWHMLKQCDEGNFJ00810407";2023;3;1;1;44;"N";17;148;2;"";3;1;"";9;1;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;"";1;"";1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;200000;"4";"4";"2";"";"4";"2";200000;"8";"8";"7";"";"9";"7";190;1;0;98;0;0;0
"TQRMNOSXUHMLMMCDEGGFB00809703";2023;3;1;1;42;"S";10;572;1;"";3;1;"";1;2;1;1;"";1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;1;"";1;"";1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;3;0;4;0;0;0
"TQRMNOTRPHKNLUCDEGGFB00788726";2023;3;1;1;42;"S";10;344;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;"";1;"";1;1;1;1;1;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;1;0;1;250000;"5";"5";"5";"5";"";"5";250000;"9";"9";"10";"9";"";"9";486;1;0;98;0;0;0
"TQSMNOPQXHKMKMCDEGGFB00796607";2023;3;1;1;42;"S";10;453;5;"";1;1;"";9;1;1;1;"";1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;2;4;1;3;0;"12";"12";"12";"12";"";"12";0;"12";"12";"12";"12";"";"12";0;1;0;3;0;0;0
"TQRMNOUSQHJOKSCDEFNFF00782518";2023;3;1;1;41;"N";7;421;1;"";2;2;"";4;1;1;1;"";1;1;1;2;2;2;2;2;1;2;0;1;2;2;2;0;2;0;8;"";2;"";1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;2;2;228000;"4";"5";"6";"";"5";"5";57000;"2";"3";"3";"";"3";"2";576;2;0;98;0;0;0
"TQRMNOTYRHJOLLCDEFNFF00782573";2023;3;1;1;41;"N";7;304;1;"";3;1;"";4;1;1;1;"";1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;90000;"1";"1";"2";"";"1";"1";45000;"2";"2";"3";"";"2";"2";515;1;2;98;0;0;0
"TQRMNOSWYHKOLOCDEFNFF00788142";2023;3;1;1;41;"N";7;314;1;"";4;1;"";4;1;1;1;"";1;1;1;1;2;2;2;4;2;2;0;1;1;2;2;0;2;0;1;"";2;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;3;0;3;530000;"9";"9";"10";"";"9";"9";176666,67;"8";"8";"9";"";"8";"8";703;2;0;1;0;0;0
"TQRMNOPQPHKLLLCDEGGFB00788689";2023;3;1;1;42;"S";10;671;2;"";2;1;"";9;2;1;1;"";1;1;1;1;2;2;2;2;2;2;0;1;2;2;2;0;2;0;3;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;4;1;3;330000;"6";"7";"7";"6";"";"7";82500;"4";"4";"4";"4";"";"4";765;1;0;2;0;0;0
"TQRMNOPWSHMMLOCDEGGFB00809704";2023;3;1;1;42;"S";10;692;1;"";4;1;"";1;1;1;1;"";1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;6;"";1;"";1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;1;4;520000;"9";"9";"9";"8";"";"9";104000;"5";"6";"6";"5";"";"6";549;1;2;98;0;0;0
"TQRMNOPTRHJMLNCDEGGFB00788547";2023;3;1;1;42;"S";10;535;1;"";2;1;"";1;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;1;1;2;0;2;0;1;"";1;"";1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;287000;"6";"6";"6";"5";"";"6";287000;"9";"10";"10";"9";"";"10";620;1;0;98;0;0;0
"TQRMNOSWRHLLNLCDEIIAD00806874";2023;3;1;1;1;"S";32;2604;2;"";2;1;"";2;1;1;1;"";1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;"";1;"";1;2;1;1;1;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;0;"12";"";"12";"12";"";"12";0;"12";"";"12";"12";"";"12";0;1;0;98;0;0;0
